people_id,person_hash,party_id,state_id,party,role_id,role,name,first_name,middle_name,last_name,suffix,nickname,district,ftm_eid,votesmart_id,opensecrets_id,knowwho_pid,ballotpedia,bioguide_id,committee_sponsor,committee_id,state_federal
14888,00ti0jne,2,52,R,2,Sen,Kevin Cramer,Kevin,,Cramer,,,SD-ND,13010662,444,N00004614,240471,Kevin_Cramer,C001096,0,0,0
14889,tc69v8nn,2,52,R,2,Sen,Steve Daines,Steve,,Daines,,,SD-MT,7687176,135720,N00033054,378524,Steve_Daines,D000618,0,0,0
14893,15yl52n3,1,52,D,1,Rep,Lois Frankel,Lois,,Frankel,,,HD-FL-22,12998905,8102,N00002893,193594,Lois_Frankel,F000462,0,0,0
14898,4lcpvs6s,1,52,D,1,Rep,Jared Huffman,Jared,,Huffman,,,HD-CA-2,13008447,59849,N00033030,248432,Jared_Huffman,H001068,0,0,1538
14903,cosc4d3k,2,52,R,2,Sen,Markwayne Mullin,Markwayne,,Mullin,,,SD-OK,12013169,135898,N00033410,378700,Markwayne_Mullin,M001190,0,0,0
14906,rr5rm7hf,2,52,R,1,Rep,Scott Perry,Scott,,Perry,,,HD-PA-10,13005805,59980,N00034120,248703,Scott_Perry,P000605,0,0,396
14916,mw71sc7y,1,52,D,1,Rep,Bradley Schneider,Bradley,S.,Schneider,,,HD-IL-10,2671149,134948,N00033101,378769,Brad_Schneider,S001190,0,0,0
14920,vwwni2ga,1,52,D,1,Rep,Juan Vargas,Juan,,Vargas,,,HD-CA-52,622640,29100,N00007021,143356,Juan_Vargas,V000130,0,0,10977
14922,m6il9679,2,52,R,1,Rep,Randy Weber,Randy,K.,Weber,Sr.,,HD-TX-14,13006857,102026,N00033539,269711,Randy_Weber,W000814,0,0,5998
14924,cnqmdgob,2,52,R,1,Rep,Roger Williams,Roger,,Williams,,,HD-TX-25,17658466,50112,N00030602,244512,Roger_Williams_(Texas),W000816,0,0,0
15051,hme4jiwz,2,52,R,1,Rep,Garland Barr,Garland,,Barr,,Andy,HD-KY-6,9192076,117290,N00031233,284674,Andy_Barr,B001282,0,0,0
15053,k23gdpqr,1,52,D,2,Sen,Tammy Duckworth,Tammy,,Duckworth,,,SD-IL,17658669,57442,N00027860,264841,Tammy_Duckworth,D000622,0,0,0
15205,7nu68xqa,1,52,D,1,Rep,Ami Bera,Ami,,Bera,,,HD-CA-6,12556998,120030,N00030717,284011,Ami_Bera,B001287,0,0,0
15208,gn2k0q2m,1,52,D,1,Rep,Steven Horsford,Steven,A.,Horsford,,,HD-NV-4,13012984,44064,N00033638,227658,Steven_Horsford,H001066,0,0,8540
15216,2ml7kllf,1,52,D,1,Rep,Joaquin Castro,Joaquin,,Castro,,,HD-TX-20,6396620,49227,N00033316,212619,Joaquin_Castro,C001091,0,0,5864
15224,t5ugyagd,2,52,R,1,Rep,David Joyce,David,,Joyce,,,HD-OH-14,14885217,143052,N00035007,439365,David_Joyce,J000295,0,0,0
15228,pbm46q1a,2,52,R,1,Rep,Doug LaMalfa,Doug,,LaMalfa,,,HD-CA-1,1560957,29713,N00033987,211738,Doug_LaMalfa,L000578,0,0,11235
15234,1nzjk413,1,52,D,1,Rep,Mark Pocan,Mark,,Pocan,,,HD-WI-2,17658558,26238,N00033549,199986,Mark_Pocan,P000607,0,0,3828
15235,n5lq0wml,1,52,D,1,Rep,Scott Peters,Scott,H.,Peters,,,HD-CA-50,14148706,70351,N00033591,378729,Scott_Peters,P000608,0,0,0
15236,rl5dmta8,1,52,D,1,Rep,Raul Ruiz,Raul,,Ruiz,,,HD-CA-25,17657757,136407,N00033510,291125,Raul_Ruiz,R000599,0,0,0
15238,kwz5gke3,1,52,D,1,Rep,Eric Swalwell,Eric,,Swalwell,,,HD-CA-14,15742560,129529,N00033508,378800,Eric_Swalwell,S001193,0,0,0
15239,cbif7qo8,1,52,D,1,Rep,Mark Takano,Mark,,Takano,,,HD-CA-39,17657771,22337,N00006701,378804,Mark_Takano,T000472,0,0,0
15240,6f67rqij,2,52,R,1,Rep,David Valadao,David,G.,Valadao,,,HD-CA-22,13008587,120200,N00033367,289367,David_Valadao,V000129,0,0,11615
15241,jwjl1axk,1,52,D,1,Rep,Marc Veasey,Marc,A.,Veasey,,,HD-TX-33,6453720,49671,N00033839,228540,Marc_Veasey,V000131,0,0,5994
15243,5gbai9gz,2,52,R,1,Rep,Ann Wagner,Ann,,Wagner,,,HD-MO-2,4493676,136083,N00033106,378827,Ann_Wagner,W000812,0,0,0
15313,kkwugc78,2,52,R,2,Sen,Ted Cruz,Ted,,Cruz,,,SD-TX,210204,135705,N00033085,378522,Ted_Cruz,C001098,0,0,0
15315,gjw81slg,2,52,R,2,Sen,Deb Fischer,Deb,,Fischer,,,SD-NE,13012823,41963,N00033443,228296,Deb_Fischer,F000463,0,0,6921
15348,ov53d9s8,3,52,I,2,Sen,Angus King,Angus,S.,King,Jr.,,SD-ME,1792907,22381,N00034580,209655,Angus_King,K000383,0,0,0
15350,18701e4h,1,52,D,2,Sen,Elizabeth Warren,Elizabeth,,Warren,,,SD-MA,1789719,141272,N00033492,309189,Elizabeth_Warren,W000817,0,0,0
15418,0wvwru9t,1,52,D,2,Sen,Tim Kaine,Tim,,Kaine,,,SD-VA,5743146,50772,N00033177,140385,Tim_Kaine,K000384,0,0,0
16022,qfvt1amx,1,52,D,1,Rep,Robin Kelly,Robin,,Kelly,,,HD-IL-2,2665398,33384,N00035215,212680,Robin_Kelly,K000385,0,0,0
16037,ncwbj52d,2,52,R,1,Rep,Jason Smith,Jason,T.,Smith,,,HD-MO-8,6669122,59318,N00035282,243054,Jason_Smith_(Missouri_representative),S001195,0,0,7634
16055,39h7tph8,1,52,D,2,Sen,Cory Booker,Cory,A.,Booker,,,SD-NJ,1987417,76151,N00035267,462025,Cory_Booker,B001288,0,0,0
16065,05q57si5,1,52,D,1,Rep,Katherine Clark,Katherine,M.,Clark,,,HD-MA-5,20536475,35858,N00035278,263010,Katherine_Clark,C001101,0,0,2411
16269,m7qt84fc,1,52,D,1,Rep,Donald Norcross,Donald,,Norcross,,,HD-NJ-1,6498707,116277,N00036154,282657,Donald_Norcross,N000188,0,0,3144
16271,jlk6q4zn,1,52,D,1,Rep,Alma Adams,Alma,S.,Adams,,,HD-NC-12,5890773,5935,N00035451,196595,Alma_Adams,A000370,0,0,2023
16447,gvpp7oqw,2,52,R,1,Rep,Rick Allen,Rick,W.,Allen,,,HD-GA-12,6939101,136062,N00032240,378450,Rick_Allen,A000372,0,0,0
16449,q4j4scaf,2,52,R,1,Rep,Brian Babin,Brian,,Babin,,,HD-TX-36,11282531,360,N00005736,481703,Brian_Babin,B001291,0,0,0
16452,dcxcla13,2,52,R,1,Rep,Mike Bost,Mike,,Bost,,,HD-IL-12,6577297,6302,N00035420,194400,Mike_Bost,B001295,0,0,1020
16454,8v83hjk6,2,52,R,1,Rep,Earl Carter,Earl,L.,Carter,,Buddy,HD-GA-1,6806386,32085,N00035346,228474,Earl_%22Buddy%22_Carter,C001103,0,0,1803
16458,3z9mh67s,2,52,R,1,Rep,Tom Emmer,Tom,,Emmer,,,HD-MN-6,12996955,38894,N00035440,227769,Tom_Emmer,E000294,0,0,6400
16460,ntqo7c9d,2,52,R,1,Rep,Glenn Grothman,Glenn,,Grothman,,,HD-WI-6,2927726,3493,N00036409,199967,Glenn_Grothman,G000576,0,0,3935
16463,v6sesxl9,2,52,R,1,Rep,French Hill,French,,Hill,,,HD-AR-2,9620575,146290,N00035792,475052,French_Hill,H001072,0,0,0
16468,gs8koi0n,2,52,R,1,Rep,Barry Loudermilk,Barry,,Loudermilk,,,HD-GA-11,12999116,31618,N00035347,228409,Barry_Loudermilk,L000583,0,0,1883
16471,3mjk18or,2,52,R,1,Rep,John Moolenaar,John,R.,Moolenaar,,,HD-MI-2,609969,37676,N00036275,212920,John_Moolenaar,M001194,0,0,11462
16473,687vmrnw,2,52,R,1,Rep,Dan Newhouse,Dan,,Newhouse,,,HD-WA-4,2971537,51522,N00036403,211847,Dan_Newhouse,N000189,0,0,3548
16476,fds8xyci,2,52,R,1,Rep,David Rouzer,David,,Rouzer,,,HD-NC-7,5876933,102964,N00033527,164497,David_Rouzer,R000603,0,0,2189
16477,zuh8egxj,2,52,R,1,Rep,Elise Stefanik,Elise,,Stefanik,,,HD-NY-21,21236694,152539,N00035523,247560,Elise_Stefanik,S001196,0,0,0
16480,zu2wct93,2,52,R,1,Rep,Bruce Westerman,Bruce,,Westerman,,,HD-AR-4,6682617,119120,N00035527,290802,Bruce_Westerman,W000821,0,0,11361
16483,krllaano,2,52,R,1,Rep,Ryan Zinke,Ryan,,Zinke,,,HD-MT-1,6675530,104073,N00035616,271177,Ryan_Zinke,Z000018,0,0,7988
16485,lw3q4fox,1,52,D,1,Rep,Bonnie Coleman,Bonnie,,Watson Coleman,,,HD-NJ-12,6389632,24799,N00036158,362925,Bonnie_Watson_Coleman,W000822,0,0,3085
16487,yd02ug7m,1,52,D,1,Rep,Brendan Boyle,Brendan,F.,Boyle,,,HD-PA-2,13006066,47357,N00035307,269627,Brendan_Boyle,B001296,0,0,905
16488,g9uiscjq,1,52,D,1,Rep,Don Beyer,Don,S.,Beyer,Jr.,,HD-VA-8,1579842,1707,N00036018,487540,Don_Beyer,B001292,0,0,0
16490,2tdlpmkt,2,52,R,1,Rep,Gary Palmer,Gary,J.,Palmer,,,HD-AL-6,22027757,146274,N00035691,475776,Gary_Palmer,P000609,0,0,0
16492,c3i655ka,1,52,D,1,Rep,Mark DeSaulnier,Mark,,DeSaulnier,,,HD-CA-10,24686,69477,N00030709,248434,Mark_DeSaulnier,D000623,0,0,1582
16495,uvauj2ke,1,52,D,1,Rep,Norma Torres,Norma,J.,Torres,,,HD-CA-35,6485739,71284,N00036107,267783,Norma_Torres,T000474,0,0,1567
16496,u4haou2y,1,52,D,1,Rep,Pete Aguilar,Pete,,Aguilar,,,HD-CA-33,17657748,70114,N00033997,397292,Pete_Aguilar,A000371,0,0,0
16497,nie9q6qn,1,52,D,2,Sen,Ruben Gallego,Ruben,,Gallego,,,SD-AZ,6507394,123732,N00036097,293802,Ruben_Gallego,G000574,0,0,10703
16498,etwlc6gj,1,52,D,1,Rep,Seth Moulton,Seth,,Moulton,,,HD-MA-6,25004670,146299,N00035431,464944,Seth_Moulton,M001196,0,0,0
16500,m83u4by6,1,52,D,1,Rep,Ted Lieu,Ted,,Lieu,,,HD-CA-36,2451821,1516,N00035825,240581,Ted_Lieu,L000582,0,0,1542
16502,eac0mgw7,1,52,D,1,Rep,Debbie Dingell,Debbie,,Dingell,,,HD-MI-6,252193,152482,N00036149,357079,Debbie_Dingell,D000624,0,0,0
16519,39r6j2zz,2,52,R,2,Sen,Joni Ernst,Joni,,Ernst,,,SD-IA,6151700,128583,N00035483,328986,Joni_Ernst,E000295,0,0,11698
16521,0gww5x7w,2,52,R,2,Sen,Mike Rounds,Mike,,Rounds,,,SD-SD,6580808,7455,N00035187,198882,Mike_Rounds,R000605,0,0,0
16523,urkh79kr,2,52,R,2,Sen,Dan Sullivan,Dan,,Sullivan,,,SD-AK,39833727,114964,N00035774,328336,Daniel_S._Sullivan,S001198,0,0,0
16524,gt38jrsy,2,52,R,2,Sen,Thom Tillis,Thom,,Tillis,,,SD-NC,5942566,57717,N00035492,250143,Thom_Tillis_(North_Carolina),T000476,0,0,2132
16824,le3tseyc,1,52,D,1,Rep,Stacey Plaskett,Stacey,E.,Plaskett,,,HD-VI,0,155929,N00035000,439826,Stacey_Plaskett,P000610,0,0,0
17510,tb58v807,2,52,R,1,Rep,Amata Radewagen,Amata,Coleman,Radewagen,,,HD-AS,0,128380,N00007635,439739,Aumua_Amata_Radewagen,R000600,0,0,0
17704,8hybslek,2,52,R,1,Rep,Trent Kelly,Trent,,Kelly,,,HD-MS-1,29268676,156389,N00037003,536266,Trent_Kelly,K000388,0,0,0
17717,59iwww1n,2,52,R,1,Rep,Darin LaHood,Darin,,LaHood,,,HD-IL-16,2782492,128760,N00037031,333096,Darin_LaHood,L000585,0,0,12534
17958,rmzpv0s6,2,52,R,1,Rep,Warren Davidson,Warren,,Davidson,,,HD-OH-8,2882234,166760,N00038767,565476,Warren_Davidson,D000626,0,0,0
17980,75y3d29y,2,52,R,1,Rep,James Comer,James,,Comer,,,HD-KY-1,13000729,35169,N00038260,205575,James_Comer_Jr.,C001108,0,0,1132
17981,12yeqz9n,1,52,D,1,Rep,Dwight Evans,Dwight,,Evans,,,HD-PA-3,13006152,9128,N00038450,198425,Dwight_Evans,E000296,0,0,305
18286,w4zk2uw8,2,52,R,1,Rep,Jody Arrington,Jody,C,Arrington,,,HD-TX-19,26357872,155685,N00038285,555820,Jodey_Arrington,A000375,0,0,0
18287,u4dxffng,2,52,R,1,Rep,Don Bacon,Don,,Bacon,,,HD-NE-2,32158683,166299,N00037049,346086,Don_Bacon,B001298,0,0,0
18288,am3budwi,2,52,R,2,Sen,Jim Banks,Jim,,Banks,,,SD-IN,2949733,116801,N00037185,291462,Jim_Banks_(Indiana),B001299,0,0,10583
18289,k4hlca04,1,52,D,1,Rep,Nanette Barragan,Nanette,Diaz,Barragan,,,HD-CA-44,39707282,166270,N00037019,536062,Nanette_Barrag%C3%A1n,B001300,0,0,0
18290,exu0ye64,2,52,R,1,Rep,Jack Bergman,Jack,,Bergman,,,HD-MI-1,39849758,170172,N00039533,577460,Jack_Bergman,B001301,0,0,0
18291,3fg4gjfb,2,52,R,1,Rep,Andy Biggs,Andy,,Biggs,,,HD-AZ-5,6602301,28088,N00039293,212155,Andy_Biggs,B001302,0,0,4228
18292,ypbimqpo,1,52,D,2,Sen,Lisa Rochester,Lisa,Blunt,Rochester,,,SD-DE,38420440,173249,N00038414,558891,Lisa_Blunt_Rochester,B001303,0,0,0
18294,7hm53cv6,2,52,R,2,Sen,Ted Budd,Ted,,Budd,,,SD-NC,40620470,171489,N00039551,576530,Ted_Budd,B001305,0,0,0
18295,h6wxpim8,1,52,D,1,Rep,Salud Carbajal,Salud,O.,Carbajal,,,HD-CA-24,39707235,81569,N00037015,460424,Salud_Carbajal,C001112,0,0,0
18297,0hvmix5k,1,52,D,1,Rep,Luis Correa,Luis,,Correa,,,HD-CA-46,6398747,9732,N00037260,193097,Lou_Correa,C001110,0,0,1579
18300,pzu9xprp,2,52,R,1,Rep,Neal Dunn,Neal,P.,Dunn,,,HD-FL-2,117671,166297,N00037442,547694,Neal_Dunn,D000628,0,0,0
18301,n4tj3j3m,1,52,D,1,Rep,Adriano Espaillat,Adriano,,Espaillat,,,HD-NY-13,6512516,14379,N00034549,197725,Adriano_Espaillat,E000297,0,0,1298
18304,7k4jnnep,2,52,R,1,Rep,Brian Fitzpatrick,Brian,K.,Fitzpatrick,,,HD-PA-1,39434649,167708,N00038779,568624,Brian_Fitzpatrick,F000466,0,0,0
18308,eai4hd0g,1,52,D,1,Rep,Vicente Gonzalez,Vicente,,Gonzalez,,,HD-TX-34,17872003,166483,N00038809,561764,Vicente_Gonzalez_Jr.,G000581,0,0,0
18309,9dqdbujj,1,52,D,1,Rep,Josh Gottheimer,Josh,,Gottheimer,,,HD-NJ-5,39707518,169202,N00036944,346665,Josh_Gottheimer,G000583,0,0,0
18310,mpcv1p4d,2,52,R,1,Rep,Clay Higgins,Clay,,Higgins,,,HD-LA-3,41316479,174484,N00039953,588003,Clay_Higgins,H001077,0,0,0
18312,612z08hj,1,52,D,1,Rep,Pramila Jayapal,Pramila,,Jayapal,,,HD-WA-7,2644458,153141,N00038858,499054,Pramila_Jayapal,J000298,0,0,16385
18313,zb879n0c,2,52,R,1,Rep,Mike Johnson,Mike,,Johnson,,,HD-LA-4,19895272,156097,N00039106,527158,Mike_Johnson_(Louisiana),J000299,0,0,17680
18314,mapln5bo,1,52,D,1,Rep,Ro Khanna,Ro,,Khanna,,,HD-CA-17,373494,29473,N00026427,281537,Ro_Khanna,K000389,0,0,0
18316,kvbno8r6,1,52,D,1,Rep,Raja Krishnamoorthi,Raja,,Krishnamoorthi,,,HD-IL-8,6265333,117519,N00033240,385662,Raja_Krishnamoorthi,K000391,0,0,0
18317,my6vsc0l,2,52,R,1,Rep,David Kustoff,David,,Kustoff,,,HD-TN-8,9383528,48997,N00025445,570162,David_Kustoff,K000392,0,0,0
18320,foub2xo0,2,52,R,2,Sen,Roger Marshall,Roger,W.,Marshall,,,SD-KS,8816503,172080,N00037034,536160,Roger_Marshall,M001198,0,0,0
18321,lfefmwns,2,52,R,1,Rep,Brian Mast,Brian,J.,Mast,,,HD-FL-21,32158682,166245,N00037269,541019,Brian_Mast,M001199,0,0,0
18326,wwhiv48t,1,52,D,1,Rep,Jimmy Panetta,Jimmy,,Panetta,,,HD-CA-19,35018515,169078,N00038601,561057,Jimmy_Panetta,P000613,0,0,0
18327,ne1btca3,1,52,D,1,Rep,Jamie Raskin,Jamie,,Raskin,,,HD-MD-8,1066956,65904,N00037036,248823,Jamie_Raskin,R000606,0,0,4691
18329,jgkrx0ce,1,52,D,2,Sen,Jacky Rosen,Jacky,,Rosen,,,SD-NV,39827617,169471,N00038734,567336,Jacky_Rosen,R000608,0,0,0
18330,flc8imp1,2,52,R,1,Rep,John Rutherford,John,H.,Rutherford,,,HD-FL-5,37039917,172542,N00039777,581000,John_Rutherford_(Florida),R000609,0,0,0
18331,qm5kg4tm,2,52,R,1,Rep,Lloyd Smucker,Lloyd,,Smucker,,,HD-PA-11,5582657,102454,N00038781,269658,Lloyd_Smucker,S001199,0,0,901
18332,fizx4b9o,1,52,D,1,Rep,Darren Soto,Darren,,Soto,,,HD-FL-9,198924,67618,N00037422,255376,Darren_Soto,S001200,0,0,1716
18333,0akuuwt3,1,52,D,1,Rep,Thomas Suozzi,Thomas,R.,Suozzi,,,HD-NY-3,12996931,92111,N00038742,462663,Tom_Suozzi,S001201,0,0,0
18335,xaopd1td,2,52,R,1,Rep,Claudia Tenney,Claudia,,Tenney,,,HD-NY-24,4644381,127668,N00036351,216162,Claudia_Tenney,T000478,0,0,11330
18413,i8432eqr,2,52,R,2,Sen,John Kennedy,John,,Kennedy,,,SD-LA,13010864,35496,N00026823,240389,John_Neely_Kennedy,K000393,0,0,0
18485,no060koh,1,52,D,2,Sen,Catherine Cortez Masto,Catherine,,Cortez Masto,,,SD-NV,13010255,69579,N00037161,252293,Catherine_Cortez_Masto,C001113,0,0,0
18486,8009qp8o,1,52,D,2,Sen,Margaret Hassan,Margaret,Wood,Hassan,,,SD-NH,9693318,42552,N00038397,227982,Maggie_Hassan,H001076,0,0,4797
19370,4216q1mj,2,52,R,1,Rep,Ron Estes,Ron,,Estes,,,HD-KS-4,6691026,125031,N00040712,311777,Ron_Estes_(U.S._House_representative),E000298,0,0,0
19407,5gfyvsdp,2,52,R,1,Rep,Ralph Norman,Ralph,W.,Norman,,,HD-SC-5,6126950,47930,N00027783,227505,Ralph_Norman,N000190,0,0,2286
19409,9eg16r7f,1,52,D,1,Rep,Jimmy Gomez,Jimmy,,Gomez,,,HD-CA-34,13008707,138524,N00040597,390070,Jimmy_Gomez,G000585,0,0,14105
19436,q54iookt,2,52,R,2,Sen,John Curtis,John,,Curtis,,,SD-UT,6444263,123390,N00041221,626323,John_Curtis_(Utah),C001114,0,0,0
19499,xk4y3m3y,1,52,D,2,Sen,Tina Smith,Tina,,Smith,,,SD-MN,4173995,152968,N00042353,332335,Tina_Smith,S001203,0,0,0
19622,0ya4l9wg,2,52,R,2,Sen,Cindy Hyde-Smith,Cindy,,Hyde-Smith,,,SD-MS,6408036,20784,N00043298,196212,Cindy_Hyde-Smith,H001079,0,0,6632
19664,her26bfa,2,52,R,1,Rep,Michael Cloud,Michael,,Cloud,,,HD-TX-27,44045161,177350,N00041882,636744,Michael_Cloud_(Texas),C001115,0,0,0
19676,aii9kehb,2,52,R,1,Rep,Troy Balderson,Troy,,Balderson,,,HD-OH-12,3499988,102781,N00042194,271784,Troy_Balderson,B001306,0,0,850
19692,ttdzm6wu,2,52,R,1,Rep,Kevin Hern,Kevin,,Hern,,,HD-OK-1,44044988,180004,N00040829,618789,Kevin_Hern,H001082,0,0,0
19693,wqycx9xg,1,52,D,1,Rep,Joseph Morelle,Joseph,D.,Morelle,,Joe,HD-NY-25,5413103,145182,N00043207,197784,Joseph_Morelle,M001206,0,0,1351
19694,gdvbkhz9,1,52,D,1,Rep,Mary Gay Scanlon,Mary,,Scanlon,,,HD-PA-5,44954452,178890,N00042706,655204,Mary_Gay_Scanlon,S001205,0,0,0
20042,n6smy528,2,52,R,1,Rep,James Baird,James,R.,Baird,,Jim,HD-IN-4,6682179,86013,N00041954,291484,James_Baird,B001307,0,0,10818
20044,zo7df675,2,52,R,1,Rep,Tim Burchett,Tim,,Burchett,,,HD-TN-2,6607163,24379,N00041594,198970,Tim_Burchett,B001309,0,0,7295
20045,a2aso5jv,1,52,D,1,Rep,Ed Case,Ed,,Case,,,HD-HI-1,10085353,3422,N00025882,193944,Ed_Case,C001055,0,0,0
